ID	Author	Work	Subdoc	TextURN
urn:cite2:gagdt:sentences.v1:Soph_Aj_644	Sophocles	Ajax	1152-1153	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1152.1-1153.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_645	Sophocles	Ajax	1154	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1154.1-1154.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_646	Sophocles	Ajax	1155	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1155.1-1155.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_647	Sophocles	Ajax	1156	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1156.1-1156.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_648	Sophocles	Ajax	1157-1158	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1157.1-1158.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_649	Sophocles	Ajax	1158	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1158.7-1158.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_650	Sophocles	Ajax	1159	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1159.1-1159.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_651	Sophocles	Ajax	1159-1160	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1159.3-1160.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_652	Sophocles	Ajax	1161	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1161.1-1161.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_653	Sophocles	Ajax	1161-1162	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1161.4-1162.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_654	Sophocles	Ajax	1163	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1163.1-1163.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_655	Sophocles	Ajax	1164-1167	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1164.1-1167.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_656	Sophocles	Ajax	1168-1170	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1168.1-1170.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_657	Sophocles	Ajax	1171-1172	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1171.1-1172.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_658	Sophocles	Ajax	1173-1175	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1173.1-1175.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_659	Sophocles	Ajax	1175-1179	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1175.4-1179.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_660	Sophocles	Ajax	1180-1181	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1180.1-1181.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_661	Sophocles	Ajax	1182-1184	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1182.1-1184.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_662	Sophocles	Ajax	1185-1191	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1185.1-1191.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_663	Sophocles	Ajax	1192-1196	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1192.1-1196.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_664	Sophocles	Ajax	1197	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1197.1-1197.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_665	Sophocles	Ajax	1198	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1198.1-1198.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_666	Sophocles	Ajax	1199-1204	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1199.1-1204.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_667	Sophocles	Ajax	1205	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1205.1-1205.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_668	Sophocles	Ajax	1206-1210	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1206.1-1210.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_669	Sophocles	Ajax	1211-1213	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1211.1-1213.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_670	Sophocles	Ajax	1214-1215	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1214.1-1215.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_671	Sophocles	Ajax	1215-1216	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1215.3-1216.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_672	Sophocles	Ajax	1217-1222	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1217.1-1222.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_673	Sophocles	Ajax	1223-1224	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1223.1-1224.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_674	Sophocles	Ajax	1225	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1225.1-1225.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_675	Sophocles	Ajax	1226-1227	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1226.1-1227.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_676	Sophocles	Ajax	1228-1234	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1228.1-1234.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_677	Sophocles	Ajax	1235	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1235.1-1235.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_678	Sophocles	Ajax	1236	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1236.1-1236.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_679	Sophocles	Ajax	1237	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1237.1-1237.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_680	Sophocles	Ajax	1238	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1238.1-1238.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_681	Sophocles	Ajax	1239-1245	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1239.1-1245.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_682	Sophocles	Ajax	1246-1249	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1246.1-1249.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_683	Sophocles	Ajax	1250	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1250.1-1250.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_684	Sophocles	Ajax	1250-1252	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1250.6-1252.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_685	Sophocles	Ajax	1253-1254	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1253.1-1254.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_686	Sophocles	Ajax	1255-1256	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1255.1-1256.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_687	Sophocles	Ajax	1257-1258	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1257.1-1258.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_688	Sophocles	Ajax	1259	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1259.1-1259.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_689	Sophocles	Ajax	1259-1261	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1259.4-1261.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_690	Sophocles	Ajax	1262	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1262.1-1262.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_691	Sophocles	Ajax	1263	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1263.1-1263.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_692	Sophocles	Ajax	1264	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1264.1-1264.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_693	Sophocles	Ajax	1265	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1265.1-1265.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_694	Sophocles	Ajax	1266	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1266.1-1266.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_695	Sophocles	Ajax	1266-1270	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1266.3-1270.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_696	Sophocles	Ajax	1271	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1271.1-1271.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_697	Sophocles	Ajax	1272-1279	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1272.1-1279.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_698	Sophocles	Ajax	1280	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1280.1-1280.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_699	Sophocles	Ajax	1280-1281	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1280.5-1281.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_700	Sophocles	Ajax	1282	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1282.1-1282.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_701	Sophocles	Ajax	1283-1287	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1283.1-1287.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_702	Sophocles	Ajax	1288-1289	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1288.1-1289.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_703	Sophocles	Ajax	1290	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1290.1-1290.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_704	Sophocles	Ajax	1291-1292	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1291.1-1292.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_705	Sophocles	Ajax	1293-1294	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1293.1-1294.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_706	Sophocles	Ajax	1295-1297	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1295.1-1297.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_707	Sophocles	Ajax	1298	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1298.1-1298.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_708	Sophocles	Ajax	1299-1302	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1299.1-1302.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_709	Sophocles	Ajax	1302-1303	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1302.5-1303.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_710	Sophocles	Ajax	1304-1307	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1304.1-1307.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_711	Sophocles	Ajax	1308-1309	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1308.1-1309.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_712	Sophocles	Ajax	1310-1312	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1310.1-1312.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_713	Sophocles	Ajax	1313	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1313.1-1313.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_714	Sophocles	Ajax	1314-1315	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1314.1-1315.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_715	Sophocles	Ajax	1316-1317	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1316.1-1317.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_716	Sophocles	Ajax	1318	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1318.1-1318.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_717	Sophocles	Ajax	1318-1319	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1318.7-1319.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_718	Sophocles	Ajax	1320-1321	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1320.1-1321.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_719	Sophocles	Ajax	1322	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1322.1-1322.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_720	Sophocles	Ajax	1322-1323	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1322.3-1323.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_721	Sophocles	Ajax	1324	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1324.1-1324.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_722	Sophocles	Ajax	1324	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1324.4-1324.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_723	Sophocles	Ajax	1325	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1325.1-1325.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_724	Sophocles	Ajax	1326-1327	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1326.1-1327.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_725	Sophocles	Ajax	1328-1329	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1328.1-1329.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_726	Sophocles	Ajax	1330	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1330.1-1330.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_727	Sophocles	Ajax	1330-1331	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1330.3-1331.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_728	Sophocles	Ajax	1332	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1332.1-1332.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_729	Sophocles	Ajax	1332-1333	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1332.4-1333.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_730	Sophocles	Ajax	1334-1335	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1334.1-1335.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_731	Sophocles	Ajax	1336-1341	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1336.1-1341.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_732	Sophocles	Ajax	1342	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1342.1-1342.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_733	Sophocles	Ajax	1343-1344	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1343.1-1344.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_734	Sophocles	Ajax	1344-1345	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1344.4-1345.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_735	Sophocles	Ajax	1346	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1346.1-1346.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_736	Sophocles	Ajax	1347	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1347.1-1347.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_737	Sophocles	Ajax	1347	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1347.3-1347.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_738	Sophocles	Ajax	1348	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1348.1-1348.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_739	Sophocles	Ajax	1349	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1349.1-1349.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_740	Sophocles	Ajax	1350	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1350.1-1350.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_741	Sophocles	Ajax	1351	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1351.1-1351.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_742	Sophocles	Ajax	1352	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1352.1-1352.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_743	Sophocles	Ajax	1353	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1353.1-1353.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_744	Sophocles	Ajax	1353	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1353.3-1353.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_745	Sophocles	Ajax	1354	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1354.1-1354.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_746	Sophocles	Ajax	1355	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1355.1-1355.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_747	Sophocles	Ajax	1356	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1356.1-1356.4
urn:cite2:gagdt:sentences.v1:Soph_Aj_748	Sophocles	Ajax	1356	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1356.5-1356.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_749	Sophocles	Ajax	1357	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1357.1-1357.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_750	Sophocles	Ajax	1358	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1358.1-1358.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_751	Sophocles	Ajax	1359	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1359.1-1359.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_752	Sophocles	Ajax	1360	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1360.1-1360.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_753	Sophocles	Ajax	1361	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1361.1-1361.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_754	Sophocles	Ajax	1362	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1362.1-1362.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_755	Sophocles	Ajax	1363	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1363.1-1363.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_756	Sophocles	Ajax	1364	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1364.1-1364.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_757	Sophocles	Ajax	1365	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1365.1-1365.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_758	Sophocles	Ajax	1365	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1365.3-1365.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_759	Sophocles	Ajax	1366	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1366.1-1366.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_760	Sophocles	Ajax	1367	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1367.1-1367.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_761	Sophocles	Ajax	1368	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1368.1-1368.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_762	Sophocles	Ajax	1369	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1369.1-1369.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_763	Sophocles	Ajax	1370-1373	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1370.1-1373.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_764	Sophocles	Ajax	1373	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1373.4-1373.10
urn:cite2:gagdt:sentences.v1:Soph_Aj_765	Sophocles	Ajax	1374-1375	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1374.1-1375.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_766	Sophocles	Ajax	1376-1377	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1376.1-1377.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_767	Sophocles	Ajax	1378-1380	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1378.1-1380.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_768	Sophocles	Ajax	1381-1382	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1381.1-1382.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_769	Sophocles	Ajax	1383-1388	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1383.1-1388.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_770	Sophocles	Ajax	1390-1393	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1390.1-1393.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_771	Sophocles	Ajax	1394-1396	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1394.1-1396.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_772	Sophocles	Ajax	1397-1398	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1397.1-1398.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_773	Sophocles	Ajax	1399	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1399.1-1399.6
urn:cite2:gagdt:sentences.v1:Soph_Aj_774	Sophocles	Ajax	1399-1400	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1399.7-1400.7
urn:cite2:gagdt:sentences.v1:Soph_Aj_775	Sophocles	Ajax	1400	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1400.8-1400.11
urn:cite2:gagdt:sentences.v1:Soph_Aj_776	Sophocles	Ajax	1400-1401	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1400.12-1401.9
urn:cite2:gagdt:sentences.v1:Soph_Aj_777	Sophocles	Ajax	1402	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1402.1-1402.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_778	Sophocles	Ajax	1402-1403	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1402.3-1403.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_779	Sophocles	Ajax	1403-1406	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1403.3-1406.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_780	Sophocles	Ajax	1407-1408	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1407.1-1408.5
urn:cite2:gagdt:sentences.v1:Soph_Aj_781	Sophocles	Ajax	1410-1412	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1410.1-1412.3
urn:cite2:gagdt:sentences.v1:Soph_Aj_782	Sophocles	Ajax	1412-1414	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1412.4-1414.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_783	Sophocles	Ajax	1414-1418	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1414.3-1418.8
urn:cite2:gagdt:sentences.v1:Soph_Aj_784	Sophocles	Ajax	1419-1420	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1419.1-1420.2
urn:cite2:gagdt:sentences.v1:Soph_Aj_785	Sophocles	Ajax	1420-1421	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1420.3-1421.7
