ID	Author	Work	Subdoc	TextURN
urn:cite2:gagdt:sentences.v1:Aesch_Ag_456	Aeschylus	Agamemnon	1080-1081	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1080.1-1081.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_457	Aeschylus	Agamemnon	1082	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1082.1-1082.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_458	Aeschylus	Agamemnon	1083	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1083.1-1083.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_459	Aeschylus	Agamemnon	1084	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1084.1-1084.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_460	Aeschylus	Agamemnon	1085-1086	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1085.1-1086.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_461	Aeschylus	Agamemnon	1087	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1087.1-1087.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_462	Aeschylus	Agamemnon	1087	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1087.7-1087.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_463	Aeschylus	Agamemnon	1088	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1088.1-1088.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_464	Aeschylus	Agamemnon	1088-1089	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1088.5-1089.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_465	Aeschylus	Agamemnon	1089	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1089.5-1089.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_466	Aeschylus	Agamemnon	1090-1092	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1090.1-1092.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_467	Aeschylus	Agamemnon	1093-1094	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1093.1-1094.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_468	Aeschylus	Agamemnon	1095	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1095.1-1095.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_469	Aeschylus	Agamemnon	1096-1097	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1096.1-1097.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_470	Aeschylus	Agamemnon	1098-1099	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1098.1-1099.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_471	Aeschylus	Agamemnon	1099	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1099.3-1099.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_472	Aeschylus	Agamemnon	1100	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1100.1-1100.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_473	Aeschylus	Agamemnon	1101-1103	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1101.1-1103.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_474	Aeschylus	Agamemnon	1103-1104	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1103.6-1104.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_475	Aeschylus	Agamemnon	1105	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1105.1-1105.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_476	Aeschylus	Agamemnon	1106	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1106.1-1106.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_477	Aeschylus	Agamemnon	1106	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1106.5-1106.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_478	Aeschylus	Agamemnon	1107-1109	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1107.1-1109.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_479	Aeschylus	Agamemnon	1110	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1110.1-1110.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_480	Aeschylus	Agamemnon	1110-1111	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1110.6-1111.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_481	Aeschylus	Agamemnon	1112	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1112.1-1112.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_482	Aeschylus	Agamemnon	1112-1113	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1112.4-1113.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_483	Aeschylus	Agamemnon	1114	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1114.1-1114.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_484	Aeschylus	Agamemnon	1115	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1115.1-1115.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_485	Aeschylus	Agamemnon	1116-1117	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1116.1-1117.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_486	Aeschylus	Agamemnon	1117-1118	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1117.3-1118.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_487	Aeschylus	Agamemnon	1119-1120	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1119.1-1120.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_488	Aeschylus	Agamemnon	1120	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1120.3-1120.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_489	Aeschylus	Agamemnon	1121-1123	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1121.1-1123.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_490	Aeschylus	Agamemnon	1124	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1124.1-1124.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_491	Aeschylus	Agamemnon	1125	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1125.1-1125.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_492	Aeschylus	Agamemnon	1125-1126	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1125.7-1126.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_493	Aeschylus	Agamemnon	1126-1128	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1126.4-1128.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_494	Aeschylus	Agamemnon	1128	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1128.3-1128.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_495	Aeschylus	Agamemnon	1129	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1129.1-1129.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_496	Aeschylus	Agamemnon	1130-1131	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1130.1-1131.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_497	Aeschylus	Agamemnon	1132-1133	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1132.1-1133.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_498	Aeschylus	Agamemnon	1133-1135	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1133.4-1135.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_499	Aeschylus	Agamemnon	1136	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1136.1-1136.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_500	Aeschylus	Agamemnon	1137	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1137.1-1137.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_501	Aeschylus	Agamemnon	1138	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1138.1-1138.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_502	Aeschylus	Agamemnon	1139	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1139.1-1139.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_503	Aeschylus	Agamemnon	1139	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1139.7-1139.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_504	Aeschylus	Agamemnon	1140-1145	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1140.1-1145.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_505	Aeschylus	Agamemnon	1146	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1146.1-1146.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_506	Aeschylus	Agamemnon	1147-1148	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1147.1-1148.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_507	Aeschylus	Agamemnon	1149	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1149.1-1149.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_508	Aeschylus	Agamemnon	1150-1153	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1150.1-1153.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_509	Aeschylus	Agamemnon	1154-1155	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1154.1-1155.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_510	Aeschylus	Agamemnon	1156	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1156.1-1156.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_511	Aeschylus	Agamemnon	1157	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1157.1-1157.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_512	Aeschylus	Agamemnon	1158-1159	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1158.1-1159.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_513	Aeschylus	Agamemnon	1160-1161	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1160.1-1161.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_514	Aeschylus	Agamemnon	1162	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1162.1-1162.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_515	Aeschylus	Agamemnon	1163	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1163.1-1163.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_516	Aeschylus	Agamemnon	1164-1166	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1164.1-1166.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_517	Aeschylus	Agamemnon	1167	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1167.1-1167.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_518	Aeschylus	Agamemnon	1168-1169	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1168.1-1169.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_519	Aeschylus	Agamemnon	1169-1171	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1169.5-1171.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_520	Aeschylus	Agamemnon	1172	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1172.1-1172.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_521	Aeschylus	Agamemnon	1173	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1173.1-1173.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_522	Aeschylus	Agamemnon	1174-1176	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1174.1-1176.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_523	Aeschylus	Agamemnon	1177	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1177.1-1177.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_524	Aeschylus	Agamemnon	1178-1179	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1178.1-1179.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_525	Aeschylus	Agamemnon	1180-1183	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1180.1-1183.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_526	Aeschylus	Agamemnon	1183	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1183.3-1183.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_527	Aeschylus	Agamemnon	1184-1185	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1184.1-1185.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_528	Aeschylus	Agamemnon	1186-1187	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1186.1-1187.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_529	Aeschylus	Agamemnon	1187	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1187.5-1187.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_530	Aeschylus	Agamemnon	1188-1190	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1188.1-1190.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_531	Aeschylus	Agamemnon	1191-1192	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1191.1-1192.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_532	Aeschylus	Agamemnon	1192-1193	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1192.4-1193.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_533	Aeschylus	Agamemnon	1194	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1194.1-1194.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_534	Aeschylus	Agamemnon	1195	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1195.1-1195.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_535	Aeschylus	Agamemnon	1196-1197	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1196.1-1197.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_536	Aeschylus	Agamemnon	1198-1199	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1198.1-1199.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_537	Aeschylus	Agamemnon	1199-1201	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1199.4-1201.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_538	Aeschylus	Agamemnon	1202	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1202.1-1202.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_539	Aeschylus	Agamemnon	1204	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1204.1-1204.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_540	Aeschylus	Agamemnon	1203	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1203.1-1203.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_541	Aeschylus	Agamemnon	1205	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1205.1-1205.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_542	Aeschylus	Agamemnon	1206	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1206.1-1206.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_543	Aeschylus	Agamemnon	1207	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1207.1-1207.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_544	Aeschylus	Agamemnon	1208	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1208.1-1208.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_545	Aeschylus	Agamemnon	1209	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1209.1-1209.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_546	Aeschylus	Agamemnon	1210	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1210.1-1210.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_547	Aeschylus	Agamemnon	1211	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1211.1-1211.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_548	Aeschylus	Agamemnon	1212	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1212.1-1212.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_549	Aeschylus	Agamemnon	1213	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1213.1-1213.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_550	Aeschylus	Agamemnon	1214	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1214.1-1214.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_551	Aeschylus	Agamemnon	1215-1216	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1215.1-1216.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_552	Aeschylus	Agamemnon	1217-1218	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1217.1-1218.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_553	Aeschylus	Agamemnon	1219-1222	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1219.1-1222.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_554	Aeschylus	Agamemnon	1223-1226	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1223.1-1226.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_555	Aeschylus	Agamemnon	1226	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1226.3-1226.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_556	Aeschylus	Agamemnon	1227-1230	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1227.1-1230.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_557	Aeschylus	Agamemnon	1231	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1231.1-1231.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_558	Aeschylus	Agamemnon	1231-1232	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1231.4-1232.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_559	Aeschylus	Agamemnon	1232-1233	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1232.3-1233.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_560	Aeschylus	Agamemnon	1233-1236	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1233.4-1236.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_561	Aeschylus	Agamemnon	1236-1238	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1236.4-1238.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_562	Aeschylus	Agamemnon	1239	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1239.1-1239.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_563	Aeschylus	Agamemnon	1239	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1239.9-1239.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_564	Aeschylus	Agamemnon	1240	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1240.1-1240.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_565	Aeschylus	Agamemnon	1240-1241	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1240.5-1241.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_566	Aeschylus	Agamemnon	1242-1244	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1242.1-1244.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_567	Aeschylus	Agamemnon	1245	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1245.1-1245.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_568	Aeschylus	Agamemnon	1246	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1246.1-1246.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_569	Aeschylus	Agamemnon	1247	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1247.1-1247.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_570	Aeschylus	Agamemnon	1248	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1248.1-1248.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_571	Aeschylus	Agamemnon	1249	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1249.1-1249.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_572	Aeschylus	Agamemnon	1249	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1249.7-1249.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_573	Aeschylus	Agamemnon	1250	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1250.1-1250.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_574	Aeschylus	Agamemnon	1251	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1251.1-1251.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_575	Aeschylus	Agamemnon	1252	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1252.1-1252.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_576	Aeschylus	Agamemnon	1253	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1253.1-1253.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_577	Aeschylus	Agamemnon	1254	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1254.1-1254.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_578	Aeschylus	Agamemnon	1255	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1255.1-1255.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_579	Aeschylus	Agamemnon	1255	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1255.6-1255.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_580	Aeschylus	Agamemnon	1256	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1256.1-1256.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_581	Aeschylus	Agamemnon	1256	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1256.7-1256.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_582	Aeschylus	Agamemnon	1257	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1257.1-1257.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_583	Aeschylus	Agamemnon	1258-1260	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1258.1-1260.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_584	Aeschylus	Agamemnon	1260-1263	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1260.6-1263.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_585	Aeschylus	Agamemnon	1264-1265	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1264.1-1265.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_586	Aeschylus	Agamemnon	1266	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1266.1-1266.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_587	Aeschylus	Agamemnon	1267	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1267.1-1267.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_588	Aeschylus	Agamemnon	1267	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1267.5-1267.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_589	Aeschylus	Agamemnon	1268	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1268.1-1268.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_590	Aeschylus	Agamemnon	1269-1276	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1269.1-1276.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_591	Aeschylus	Agamemnon	1277-1278	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1277.1-1278.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_592	Aeschylus	Agamemnon	1279	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1279.1-1279.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_593	Aeschylus	Agamemnon	1280-1281	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1280.1-1281.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_594	Aeschylus	Agamemnon	1282-1283	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1282.1-1283.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_595	Aeschylus	Agamemnon	1284-1285	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1284.1-1285.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_596	Aeschylus	Agamemnon	1286	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1286.1-1286.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_597	Aeschylus	Agamemnon	1287-1290	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1287.1-1290.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_598	Aeschylus	Agamemnon	1290	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1290.4-1290.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_599	Aeschylus	Agamemnon	1291	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1291.1-1291.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_600	Aeschylus	Agamemnon	1292-1294	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1292.1-1294.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_601	Aeschylus	Agamemnon	1295-1296	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1295.1-1296.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_602	Aeschylus	Agamemnon	1296-1298	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1296.6-1298.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_603	Aeschylus	Agamemnon	1299	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1299.1-1299.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_604	Aeschylus	Agamemnon	1300	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1300.1-1300.8
